"lon","lat","d18Of","month"
-55,-55.8947368421053,-9.72731971740723,11
-52.5,-55.8947368421053,-9.36706447601318,11
-50,-55.8947368421053,-9.28127574920654,11
-47.5,-55.8947368421053,-8.9988431930542,11
-45,-55.8947368421053,-8.90625476837158,11
-42.5,-55.8947368421053,-9.23412704467773,11
-40,-55.8947368421053,-9.2190113067627,11
-37.5,-55.8947368421053,-9.26002788543701,11
-35,-55.8947368421053,-9.22841167449951,11
-90,-54,-9.6138801574707,11
-87.5,-54,-9.63596153259277,11
-85,-54,-9.68410015106201,11
-82.5,-54,-9.62700176239014,11
-80,-54,-9.55635166168213,11
-77.5,-54,-9.37601375579834,11
-75,-54,-9.32904434204102,11
-72.5,-54,-9.37400531768799,11
-70,-54,-9.37589263916016,11
-67.5,-54,-9.14752864837646,11
-65,-54,-9.02217674255371,11
-62.5,-54,-9.72891235351562,11
-60,-54,-10.0044288635254,11
-57.5,-54,-9.87432765960693,11
-55,-54,-9.42586326599121,11
-52.5,-54,-9.2081413269043,11
-50,-54,-8.97877502441406,11
-47.5,-54,-8.8950138092041,11
-45,-54,-9.17394733428955,11
-42.5,-54,-9.2054443359375,11
-40,-54,-9.37520217895508,11
-37.5,-54,-9.09169483184814,11
-35,-54,-9.03030109405518,11
-90,-52.1052631578947,-9.21113967895508,11
-87.5,-52.1052631578947,-9.1853609085083,11
-85,-52.1052631578947,-9.28775882720947,11
-82.5,-52.1052631578947,-9.22780418395996,11
-80,-52.1052631578947,-9.10541343688965,11
-77.5,-52.1052631578947,-9.07369136810303,11
-75,-52.1052631578947,-8.97630596160889,11
-72.5,-52.1052631578947,-8.99898433685303,11
-70,-52.1052631578947,-8.8974609375,11
-67.5,-52.1052631578947,-8.7480936050415,11
-65,-52.1052631578947,-8.71502208709717,11
-62.5,-52.1052631578947,-9.56082439422607,11
-60,-52.1052631578947,-9.89077186584473,11
-57.5,-52.1052631578947,-9.59212493896484,11
-55,-52.1052631578947,-9.2596549987793,11
-52.5,-52.1052631578947,-8.79446411132812,11
-50,-52.1052631578947,-8.56080341339111,11
-47.5,-52.1052631578947,-8.34982872009277,11
-45,-52.1052631578947,-8.41118812561035,11
-42.5,-52.1052631578947,-8.59849262237549,11
-40,-52.1052631578947,-8.70300102233887,11
-37.5,-52.1052631578947,-8.48074531555176,11
-35,-52.1052631578947,-8.33252048492432,11
-90,-50.2105263157895,-8.75333023071289,11
-87.5,-50.2105263157895,-8.79945373535156,11
-85,-50.2105263157895,-8.83513641357422,11
-82.5,-50.2105263157895,-8.81073570251465,11
-80,-50.2105263157895,-8.73954010009766,11
-77.5,-50.2105263157895,-8.59071445465088,11
-75,-50.2105263157895,-8.57222461700439,11
-72.5,-50.2105263157895,-8.48752975463867,11
-70,-50.2105263157895,-8.37040424346924,11
-67.5,-50.2105263157895,-8.27191352844238,11
-65,-50.2105263157895,-8.28790950775146,11
-62.5,-50.2105263157895,-9.01983737945557,11
-60,-50.2105263157895,-9.43778610229492,11
-57.5,-50.2105263157895,-9.32084274291992,11
-55,-50.2105263157895,-8.93069171905518,11
-52.5,-50.2105263157895,-8.3804349899292,11
-50,-50.2105263157895,-7.88022041320801,11
-47.5,-50.2105263157895,-7.81087446212769,11
-45,-50.2105263157895,-7.85143375396729,11
-42.5,-50.2105263157895,-7.97492790222168,11
-40,-50.2105263157895,-7.99678230285645,11
-37.5,-50.2105263157895,-7.98105812072754,11
-35,-50.2105263157895,-7.95104932785034,11
-90,-48.3157894736842,-8.39588832855225,11
-87.5,-48.3157894736842,-8.38674736022949,11
-85,-48.3157894736842,-8.41467571258545,11
-82.5,-48.3157894736842,-8.38263702392578,11
-80,-48.3157894736842,-8.2914867401123,11
-77.5,-48.3157894736842,-8.11671829223633,11
-75,-48.3157894736842,-7.98010110855103,11
-72.5,-48.3157894736842,-7.96543025970459,11
-70,-48.3157894736842,-7.80433797836304,11
-67.5,-48.3157894736842,-7.71449518203735,11
-65,-48.3157894736842,-7.68255138397217,11
-62.5,-48.3157894736842,-8.44110870361328,11
-60,-48.3157894736842,-8.93236446380615,11
-57.5,-48.3157894736842,-8.94051933288574,11
-55,-48.3157894736842,-8.64540195465088,11
-52.5,-48.3157894736842,-7.91145801544189,11
-50,-48.3157894736842,-7.44998598098755,11
-47.5,-48.3157894736842,-7.31263113021851,11
-45,-48.3157894736842,-7.40214252471924,11
-42.5,-48.3157894736842,-7.50466251373291,11
-40,-48.3157894736842,-7.45048046112061,11
-37.5,-48.3157894736842,-7.45498037338257,11
-35,-48.3157894736842,-7.51349258422852,11
-90,-46.421052631579,-7.9853949546814,11
-87.5,-46.421052631579,-7.84784412384033,11
-85,-46.421052631579,-7.76914978027344,11
-82.5,-46.421052631579,-7.73717832565308,11
-80,-46.421052631579,-7.63254404067993,11
-77.5,-46.421052631579,-7.58306169509888,11
-75,-46.421052631579,-7.51814699172974,11
-72.5,-46.421052631579,-7.23677968978882,11
-70,-46.421052631579,-7.06405782699585,11
-67.5,-46.421052631579,-7.00238656997681,11
-65,-46.421052631579,-7.13892555236816,11
-62.5,-46.421052631579,-8.08880996704102,11
-60,-46.421052631579,-8.76039505004883,11
-57.5,-46.421052631579,-8.73555469512939,11
-55,-46.421052631579,-8.42104339599609,11
-52.5,-46.421052631579,-7.96079301834106,11
-50,-46.421052631579,-7.34292554855347,11
-47.5,-46.421052631579,-6.9004020690918,11
-45,-46.421052631579,-6.81446552276611,11
-42.5,-46.421052631579,-6.83482313156128,11
-40,-46.421052631579,-6.97020578384399,11
-37.5,-46.421052631579,-7.22516107559204,11
-35,-46.421052631579,-7.36876583099365,11
-90,-44.5263157894737,-7.55855751037598,11
-87.5,-44.5263157894737,-7.31480407714844,11
-85,-44.5263157894737,-7.25607061386108,11
-82.5,-44.5263157894737,-7.2905855178833,11
-80,-44.5263157894737,-7.26712036132812,11
-77.5,-44.5263157894737,-7.17607402801514,11
-75,-44.5263157894737,-7.00804758071899,11
-72.5,-44.5263157894737,-6.61283302307129,11
-70,-44.5263157894737,-6.53310108184814,11
-67.5,-44.5263157894737,-6.54267597198486,11
-65,-44.5263157894737,-6.39986801147461,11
-62.5,-44.5263157894737,-7.56158018112183,11
-60,-44.5263157894737,-8.64826965332031,11
-57.5,-44.5263157894737,-8.66247653961182,11
-55,-44.5263157894737,-8.34898471832275,11
-52.5,-44.5263157894737,-7.97326803207397,11
-50,-44.5263157894737,-7.04983234405518,11
-47.5,-44.5263157894737,-6.62553119659424,11
-45,-44.5263157894737,-6.58527326583862,11
-42.5,-44.5263157894737,-6.62852716445923,11
-40,-44.5263157894737,-6.75056219100952,11
-37.5,-44.5263157894737,-6.87364435195923,11
-35,-44.5263157894737,-7.01486873626709,11
-90,-42.6315789473684,-7.18152046203613,11
-87.5,-42.6315789473684,-7.0592737197876,11
-85,-42.6315789473684,-7.1311297416687,11
-82.5,-42.6315789473684,-7.1561017036438,11
-80,-42.6315789473684,-6.95427751541138,11
-77.5,-42.6315789473684,-6.775963306427,11
-75,-42.6315789473684,-6.4757776260376,11
-72.5,-42.6315789473684,-6.25615310668945,11
-70,-42.6315789473684,-6.04935264587402,11
-67.5,-42.6315789473684,-5.86589097976685,11
-65,-42.6315789473684,-5.7762336730957,11
-62.5,-42.6315789473684,-6.99494314193726,11
-60,-42.6315789473684,-8.32876300811768,11
-57.5,-42.6315789473684,-8.50387001037598,11
-55,-42.6315789473684,-7.99474906921387,11
-52.5,-42.6315789473684,-7.83658933639526,11
-50,-42.6315789473684,-7.03512334823608,11
-47.5,-42.6315789473684,-6.60760641098022,11
-45,-42.6315789473684,-6.42431449890137,11
-42.5,-42.6315789473684,-6.25991010665894,11
-40,-42.6315789473684,-6.236976146698,11
-37.5,-42.6315789473684,-6.33833360671997,11
-35,-42.6315789473684,-6.58259105682373,11
-90,-40.7368421052632,-6.99052286148071,11
-87.5,-40.7368421052632,-6.86819696426392,11
-85,-40.7368421052632,-6.86417055130005,11
-82.5,-40.7368421052632,-6.66551494598389,11
-80,-40.7368421052632,-6.36975908279419,11
-77.5,-40.7368421052632,-6.18716382980347,11
-75,-40.7368421052632,-5.97380638122559,11
-72.5,-40.7368421052632,-5.76420879364014,11
-70,-40.7368421052632,-5.55156421661377,11
-67.5,-40.7368421052632,-5.32180213928223,11
-65,-40.7368421052632,-5.42023134231567,11
-62.5,-40.7368421052632,-6.45354080200195,11
-60,-40.7368421052632,-7.81886863708496,11
-57.5,-40.7368421052632,-8.12861919403076,11
-55,-40.7368421052632,-7.88118553161621,11
-52.5,-40.7368421052632,-7.80519771575928,11
-50,-40.7368421052632,-7.51144599914551,11
-47.5,-40.7368421052632,-7.14321327209473,11
-45,-40.7368421052632,-6.82551193237305,11
-42.5,-40.7368421052632,-6.0316333770752,11
-40,-40.7368421052632,-5.69353771209717,11
-37.5,-40.7368421052632,-5.80574035644531,11
-35,-40.7368421052632,-6.11134958267212,11
-90,-78.6315789473684,-13.0547657012939,12
-87.5,-78.6315789473684,-12.8567733764648,12
-85,-78.6315789473684,-12.562783241272,12
-82.5,-78.6315789473684,-12.2822341918945,12
-80,-78.6315789473684,-12.0345764160156,12
-77.5,-78.6315789473684,-11.8299160003662,12
-75,-78.6315789473684,-11.6243991851807,12
-72.5,-78.6315789473684,-11.455940246582,12
-70,-78.6315789473684,-11.2651138305664,12
-67.5,-78.6315789473684,-11.071328163147,12
-65,-78.6315789473684,-10.9135313034058,12
-62.5,-78.6315789473684,-10.6907253265381,12
-60,-78.6315789473684,-10.4996614456177,12
-57.5,-78.6315789473684,-10.1870565414429,12
-55,-78.6315789473684,-9.79326343536377,12
-52.5,-78.6315789473684,-9.51106929779053,12
-50,-78.6315789473684,-9.60047149658203,12
-47.5,-78.6315789473684,-9.62274551391602,12
-45,-78.6315789473684,-9.59013557434082,12
-42.5,-78.6315789473684,-9.2581958770752,12
-40,-78.6315789473684,-9.44990062713623,12
-37.5,-78.6315789473684,-9.71112060546875,12
-35,-78.6315789473684,-10.1502952575684,12
-90,-76.7368421052632,-12.8464040756226,12
-87.5,-76.7368421052632,-12.7011165618896,12
-85,-76.7368421052632,-12.5499649047852,12
-82.5,-76.7368421052632,-12.4269523620605,12
-80,-76.7368421052632,-12.3548917770386,12
-77.5,-76.7368421052632,-12.3230667114258,12
-75,-76.7368421052632,-12.350118637085,12
-72.5,-76.7368421052632,-12.2945442199707,12
-70,-76.7368421052632,-12.0864343643188,12
-67.5,-76.7368421052632,-11.688549041748,12
-65,-76.7368421052632,-11.1157846450806,12
-62.5,-76.7368421052632,-10.5544862747192,12
-60,-76.7368421052632,-9.57563209533691,12
-57.5,-76.7368421052632,-8.20394992828369,12
-55,-76.7368421052632,-7.73597288131714,12
-52.5,-76.7368421052632,-7.55815315246582,12
-50,-76.7368421052632,-7.59503746032715,12
-47.5,-76.7368421052632,-7.67828321456909,12
-45,-76.7368421052632,-7.79991769790649,12
-42.5,-76.7368421052632,-7.90664434432983,12
-40,-76.7368421052632,-7.9585108757019,12
-37.5,-76.7368421052632,-8.18483257293701,12
-35,-76.7368421052632,-8.40056991577148,12
-90,-74.8421052631579,-11.8143339157104,12
-87.5,-74.8421052631579,-11.8102321624756,12
-85,-74.8421052631579,-11.8730955123901,12
-82.5,-74.8421052631579,-11.9207372665405,12
-80,-74.8421052631579,-12.0419044494629,12
-77.5,-74.8421052631579,-12.2617235183716,12
-75,-74.8421052631579,-12.563271522522,12
-72.5,-74.8421052631579,-12.8616609573364,12
-70,-74.8421052631579,-12.7594156265259,12
-67.5,-74.8421052631579,-12.5130891799927,12
-65,-74.8421052631579,-11.5568771362305,12
-62.5,-74.8421052631579,-10.5409469604492,12
-60,-74.8421052631579,-8.88806533813477,12
-57.5,-74.8421052631579,-8.22114658355713,12
-55,-74.8421052631579,-7.87869834899902,12
-52.5,-74.8421052631579,-7.74432945251465,12
-50,-74.8421052631579,-7.66685104370117,12
-47.5,-74.8421052631579,-7.70028686523438,12
-45,-74.8421052631579,-7.76203775405884,12
-42.5,-74.8421052631579,-7.96517324447632,12
-40,-74.8421052631579,-8.15850925445557,12
-37.5,-74.8421052631579,-8.35668087005615,12
-35,-74.8421052631579,-8.38556289672852,12
-90,-72.9473684210526,-10.764723777771,12
-87.5,-72.9473684210526,-10.521427154541,12
-85,-72.9473684210526,-10.5537815093994,12
-82.5,-72.9473684210526,-10.5921726226807,12
-80,-72.9473684210526,-10.9291610717773,12
-77.5,-72.9473684210526,-11.3653926849365,12
-75,-72.9473684210526,-11.8933773040771,12
-72.5,-72.9473684210526,-12.5051279067993,12
-70,-72.9473684210526,-12.8159532546997,12
-67.5,-72.9473684210526,-12.5129690170288,12
-65,-72.9473684210526,-11.6228075027466,12
-62.5,-72.9473684210526,-10.3876008987427,12
-60,-72.9473684210526,-8.42142105102539,12
-57.5,-72.9473684210526,-8.02782249450684,12
-55,-72.9473684210526,-7.81180477142334,12
-52.5,-72.9473684210526,-7.79382371902466,12
-50,-72.9473684210526,-7.74679565429688,12
-47.5,-72.9473684210526,-7.70431518554688,12
-45,-72.9473684210526,-7.80999088287354,12
-42.5,-72.9473684210526,-7.98238277435303,12
-40,-72.9473684210526,-8.21795272827148,12
-37.5,-72.9473684210526,-8.48300933837891,12
-35,-72.9473684210526,-8.66412448883057,12
-90,-71.0526315789474,-9.90495109558105,12
-87.5,-71.0526315789474,-9.8406925201416,12
-85,-71.0526315789474,-9.77035713195801,12
-82.5,-71.0526315789474,-9.69149112701416,12
-80,-71.0526315789474,-9.60126686096191,12
-77.5,-71.0526315789474,-9.84171676635742,12
-75,-71.0526315789474,-10.5216789245605,12
-72.5,-71.0526315789474,-11.4691734313965,12
-70,-71.0526315789474,-12.1254758834839,12
-67.5,-71.0526315789474,-12.1086263656616,12
-65,-71.0526315789474,-11.3238258361816,12
-62.5,-71.0526315789474,-10.0455293655396,12
-60,-71.0526315789474,-8.56720638275146,12
-57.5,-71.0526315789474,-8.19658851623535,12
-55,-71.0526315789474,-8.04987907409668,12
-52.5,-71.0526315789474,-7.98282146453857,12
-50,-71.0526315789474,-7.96557331085205,12
-47.5,-71.0526315789474,-8.07253742218018,12
-45,-71.0526315789474,-8.15566062927246,12
-42.5,-71.0526315789474,-8.35672092437744,12
-40,-71.0526315789474,-8.54584980010986,12
-37.5,-71.0526315789474,-8.62878704071045,12
-35,-71.0526315789474,-8.72345638275146,12
-90,-69.1578947368421,-9.94655323028564,12
-87.5,-69.1578947368421,-9.92239856719971,12
-85,-69.1578947368421,-9.96392917633057,12
-82.5,-69.1578947368421,-10.0464839935303,12
-80,-69.1578947368421,-10.0753116607666,12
-77.5,-69.1578947368421,-9.9610652923584,12
-75,-69.1578947368421,-9.68404960632324,12
-72.5,-69.1578947368421,-10.4093055725098,12
-70,-69.1578947368421,-11.1662406921387,12
-67.5,-69.1578947368421,-11.2808609008789,12
-65,-69.1578947368421,-10.9215087890625,12
-62.5,-69.1578947368421,-9.63938522338867,12
-60,-69.1578947368421,-8.85150051116943,12
-57.5,-69.1578947368421,-8.62732219696045,12
-55,-69.1578947368421,-8.56198024749756,12
-52.5,-69.1578947368421,-8.57204818725586,12
-50,-69.1578947368421,-8.48970603942871,12
-47.5,-69.1578947368421,-8.54659461975098,12
-45,-69.1578947368421,-8.60249614715576,12
-42.5,-69.1578947368421,-8.65744495391846,12
-40,-69.1578947368421,-8.78734683990479,12
-37.5,-69.1578947368421,-8.83183860778809,12
-35,-69.1578947368421,-8.91993141174316,12
-90,-67.2631578947368,-10.1279211044312,12
-87.5,-67.2631578947368,-10.18639087677,12
-85,-67.2631578947368,-10.0850791931152,12
-82.5,-67.2631578947368,-10.1133651733398,12
-80,-67.2631578947368,-10.1717948913574,12
-77.5,-67.2631578947368,-10.2950220108032,12
-75,-67.2631578947368,-10.2162532806396,12
-72.5,-67.2631578947368,-9.73334693908691,12
-70,-67.2631578947368,-10.1164751052856,12
-67.5,-67.2631578947368,-10.3913049697876,12
-65,-67.2631578947368,-10.3499717712402,12
-62.5,-67.2631578947368,-9.62968349456787,12
-60,-67.2631578947368,-9.22990703582764,12
-57.5,-67.2631578947368,-8.93949890136719,12
-55,-67.2631578947368,-9.00226020812988,12
-52.5,-67.2631578947368,-9.09931564331055,12
-50,-67.2631578947368,-9.10827732086182,12
-47.5,-67.2631578947368,-9.14778232574463,12
-45,-67.2631578947368,-9.1749792098999,12
-42.5,-67.2631578947368,-9.18044090270996,12
-40,-67.2631578947368,-9.06261444091797,12
-37.5,-67.2631578947368,-9.10876846313477,12
-35,-67.2631578947368,-9.12400722503662,12
-90,-65.3684210526316,-10.3546409606934,12
-87.5,-65.3684210526316,-10.2534313201904,12
-85,-65.3684210526316,-10.1778182983398,12
-82.5,-65.3684210526316,-10.0975618362427,12
-80,-65.3684210526316,-10.0651969909668,12
-77.5,-65.3684210526316,-10.174633026123,12
-75,-65.3684210526316,-10.1186294555664,12
-72.5,-65.3684210526316,-9.99591827392578,12
-70,-65.3684210526316,-9.7155876159668,12
-67.5,-65.3684210526316,-9.53622436523438,12
-65,-65.3684210526316,-9.8719310760498,12
-62.5,-65.3684210526316,-9.7331018447876,12
-60,-65.3684210526316,-9.61089324951172,12
-57.5,-65.3684210526316,-9.61046886444092,12
-55,-65.3684210526316,-9.69033145904541,12
-52.5,-65.3684210526316,-9.5486536026001,12
-50,-65.3684210526316,-9.47338581085205,12
-47.5,-65.3684210526316,-9.52124691009521,12
-45,-65.3684210526316,-9.55630016326904,12
-42.5,-65.3684210526316,-9.47914409637451,12
-40,-65.3684210526316,-9.35006237030029,12
-37.5,-65.3684210526316,-9.25716400146484,12
-35,-65.3684210526316,-9.30710411071777,12
-90,-63.4736842105263,-10.1808423995972,12
-87.5,-63.4736842105263,-10.2093391418457,12
-85,-63.4736842105263,-10.1559104919434,12
-82.5,-63.4736842105263,-10.108717918396,12
-80,-63.4736842105263,-10.0760145187378,12
-77.5,-63.4736842105263,-9.95913410186768,12
-75,-63.4736842105263,-9.93482780456543,12
-72.5,-63.4736842105263,-9.89703178405762,12
-70,-63.4736842105263,-9.75708103179932,12
-67.5,-63.4736842105263,-9.60448455810547,12
-65,-63.4736842105263,-9.52202224731445,12
-62.5,-63.4736842105263,-9.76043605804443,12
-60,-63.4736842105263,-10.5731258392334,12
-57.5,-63.4736842105263,-10.2808952331543,12
-55,-63.4736842105263,-10.1629819869995,12
-52.5,-63.4736842105263,-9.9142427444458,12
-50,-63.4736842105263,-9.75221824645996,12
-47.5,-63.4736842105263,-9.80232715606689,12
-45,-63.4736842105263,-9.71105575561523,12
-42.5,-63.4736842105263,-9.59918212890625,12
-40,-63.4736842105263,-9.52433204650879,12
-37.5,-63.4736842105263,-9.45586776733398,12
-35,-63.4736842105263,-9.48606300354004,12
-90,-61.5789473684211,-10.0356454849243,12
-87.5,-61.5789473684211,-9.97684478759766,12
-85,-61.5789473684211,-9.9701681137085,12
-82.5,-61.5789473684211,-9.95126819610596,12
-80,-61.5789473684211,-9.88153076171875,12
-77.5,-61.5789473684211,-9.80845355987549,12
-75,-61.5789473684211,-9.69940376281738,12
-72.5,-61.5789473684211,-9.6771125793457,12
-70,-61.5789473684211,-9.74639987945557,12
-67.5,-61.5789473684211,-9.73555564880371,12
-65,-61.5789473684211,-9.6762638092041,12
-62.5,-61.5789473684211,-9.81880950927734,12
-60,-61.5789473684211,-10.2360038757324,12
-57.5,-61.5789473684211,-10.5005264282227,12
-55,-61.5789473684211,-10.3315153121948,12
-52.5,-61.5789473684211,-9.93080902099609,12
-50,-61.5789473684211,-9.6552095413208,12
-47.5,-61.5789473684211,-9.49717235565186,12
-45,-61.5789473684211,-9.71679878234863,12
-42.5,-61.5789473684211,-9.6157341003418,12
-40,-61.5789473684211,-9.53454971313477,12
-37.5,-61.5789473684211,-9.56958103179932,12
-35,-61.5789473684211,-9.61714267730713,12
-90,-59.6842105263158,-9.94574737548828,12
-87.5,-59.6842105263158,-9.83587265014648,12
-85,-59.6842105263158,-9.9265022277832,12
-82.5,-59.6842105263158,-9.90376758575439,12
-80,-59.6842105263158,-9.8269157409668,12
-77.5,-59.6842105263158,-9.76522064208984,12
-75,-59.6842105263158,-9.6935453414917,12
-72.5,-59.6842105263158,-9.65954113006592,12
-70,-59.6842105263158,-9.75185394287109,12
-67.5,-59.6842105263158,-9.65657138824463,12
-65,-59.6842105263158,-9.34568691253662,12
-62.5,-59.6842105263158,-9.33070945739746,12
-60,-59.6842105263158,-9.3856840133667,12
-57.5,-59.6842105263158,-9.58616542816162,12
-55,-59.6842105263158,-9.63022613525391,12
-52.5,-59.6842105263158,-9.79534530639648,12
-50,-59.6842105263158,-9.09788608551025,12
-47.5,-59.6842105263158,-8.96618843078613,12
-45,-59.6842105263158,-9.11783218383789,12
-42.5,-59.6842105263158,-9.15098094940186,12
-40,-59.6842105263158,-9.08195495605469,12
-37.5,-59.6842105263158,-9.21010303497314,12
-35,-59.6842105263158,-9.26900863647461,12
-90,-57.7894736842105,-9.72011184692383,12
-87.5,-57.7894736842105,-9.71330165863037,12
-85,-57.7894736842105,-9.75476741790771,12
-82.5,-57.7894736842105,-9.79944610595703,12
-80,-57.7894736842105,-9.78733444213867,12
